#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.55,0.00
1,1000,0.61,1.65
2,1000,0.62,3.22
4,1000,0.62,6.46
8,1000,0.62,12.92
16,1000,0.64,24.81
32,1000,0.64,50.36
64,1000,0.85,75.39
128,1000,0.97,132.63
256,1000,1.17,218.97
512,1000,1.02,500.70
1024,1000,1.42,721.10
2048,1000,1.63,1257.36
4096,1000,2.81,1458.68
8192,1000,3.42,2396.22
16384,1000,3.57,4583.22
32768,1000,4.99,6560.57
65536,640,6.22,10541.15
131072,320,11.54,11357.64
262144,160,19.97,13124.76
524288,80,40.64,12901.36
1048576,40,96.74,10838.60
2097152,20,217.96,9621.72
4194304,10,411.47,10193.56
8388608,5,897.41,9347.57
16777216,2,3224.33,5203.32
33554432,1,8423.45,3983.45
67108864,1,17029.20,3940.81
134217728,1,33980.23,3949.88
268435456,1,67870.88,3955.09
