#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.61,1.64
2,1000,0.61,3.26
4,1000,0.62,6.46
8,1000,0.61,13.16
16,1000,0.65,24.46
32,1000,0.67,48.09
64,1000,0.88,72.55
128,1000,1.06,120.69
256,1000,1.17,219.54
512,1000,1.17,435.88
1024,1000,1.43,714.72
2048,1000,1.70,1201.51
4096,1000,2.72,1503.66
8192,1000,3.46,2365.86
16384,1000,3.57,4592.62
32768,1000,5.04,6497.68
65536,640,6.22,10537.07
131072,320,11.55,11348.46
262144,160,20.13,13021.46
524288,80,40.37,12988.40
1048576,40,96.13,10907.97
2097152,20,211.70,9906.04
4194304,10,408.87,10258.24
8388608,5,892.99,9393.81
16777216,2,3216.79,5215.52
33554432,1,8425.27,3982.59
67108864,1,17001.15,3947.31
134217728,1,33959.00,3952.35
268435456,1,67805.97,3958.88
