#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.64,1.56
2,1000,0.66,3.05
4,1000,0.64,6.27
8,1000,0.64,12.50
16,1000,0.62,25.80
32,1000,0.64,49.84
64,1000,0.92,69.74
128,1000,1.06,120.49
256,1000,1.18,216.36
512,1000,1.19,429.14
1024,1000,1.42,721.62
2048,1000,1.67,1224.95
4096,1000,2.68,1526.72
8192,1000,3.34,2451.72
16384,1000,3.53,4637.20
32768,1000,4.93,6648.75
65536,640,6.12,10709.42
131072,320,11.59,11313.58
262144,160,19.88,13184.93
524288,80,40.01,13103.19
1048576,40,97.72,10730.51
2097152,20,217.34,9649.37
4194304,10,409.05,10253.86
8388608,5,899.63,9324.49
16777216,2,3243.61,5172.39
33554432,1,8433.56,3978.68
67108864,1,17036.18,3939.20
134217728,1,33973.87,3950.62
268435456,1,67843.24,3956.70
