#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.59,1.68
2,1000,0.59,3.37
4,1000,0.60,6.70
8,1000,0.60,13.34
16,1000,0.64,25.14
32,1000,0.69,46.43
64,1000,0.81,79.39
128,1000,1.07,119.38
256,1000,1.18,216.60
512,1000,1.09,467.76
1024,1000,1.51,678.03
2048,1000,1.87,1097.32
4096,1000,2.91,1409.94
8192,1000,3.20,2562.72
16384,1000,3.77,4343.49
32768,1000,4.77,6869.11
65536,640,6.86,9549.57
131072,320,10.77,12165.22
262144,160,19.60,13376.62
524288,80,39.59,13242.10
1048576,40,96.06,10915.80
2097152,20,218.53,9596.79
4194304,10,422.92,9917.51
8388608,5,894.28,9380.30
16777216,2,3213.52,5220.83
33554432,1,8448.44,3971.67
67108864,1,17294.34,3880.39
134217728,1,33932.87,3955.39
268435456,1,67854.30,3956.06
