#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.62,1.61
2,1000,0.63,3.17
4,1000,0.63,6.36
8,1000,0.62,12.92
16,1000,0.67,23.90
32,1000,0.68,47.29
64,1000,0.91,70.19
128,1000,1.05,122.22
256,1000,1.21,212.32
512,1000,1.19,429.87
1024,1000,1.43,714.34
2048,1000,1.70,1206.72
4096,1000,2.69,1525.40
8192,1000,3.33,2456.51
16384,1000,3.57,4588.25
32768,1000,5.03,6512.03
65536,640,6.44,10177.58
131072,320,11.52,11380.17
262144,160,20.13,13022.87
524288,80,40.86,12832.53
1048576,40,97.67,10735.38
2097152,20,218.63,9592.35
4194304,10,409.39,10245.17
8388608,5,893.23,9391.33
16777216,2,3234.24,5187.38
33554432,1,8434.78,3978.11
67108864,1,17001.53,3947.23
134217728,1,34030.18,3944.08
268435456,1,67818.17,3958.16
