#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.52,0.00
1,1000,0.60,1.66
2,1000,0.61,3.25
4,1000,0.61,6.60
8,1000,0.60,13.24
16,1000,0.66,24.30
32,1000,0.72,44.26
64,1000,0.78,82.23
128,1000,1.04,122.66
256,1000,1.22,209.47
512,1000,1.21,424.28
1024,1000,1.43,713.60
2048,1000,1.92,1068.81
4096,1000,2.76,1482.73
8192,1000,3.28,2495.25
16384,1000,3.48,4708.66
32768,1000,4.88,6719.10
65536,640,5.92,11066.51
131072,320,10.83,12100.76
262144,160,18.80,13944.53
524288,80,37.78,13876.20
1048576,40,93.07,11266.27
2097152,20,210.41,9966.95
4194304,10,403.98,10382.33
8388608,5,902.19,9298.03
16777216,2,3225.57,5201.32
33554432,1,8458.89,3966.76
67108864,1,16958.27,3957.29
134217728,1,33905.57,3958.57
268435456,1,67785.93,3960.05
