#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.59,1.68
2,1000,0.60,3.34
4,1000,0.59,6.82
8,1000,0.60,13.37
16,1000,0.65,24.63
32,1000,0.67,47.46
64,1000,0.82,77.77
128,1000,1.00,128.05
256,1000,0.99,258.23
512,1000,1.15,444.34
1024,1000,1.37,748.36
2048,1000,1.82,1123.47
4096,1000,2.99,1367.77
8192,1000,3.28,2498.19
16384,1000,3.74,4378.01
32768,1000,4.10,7990.81
65536,640,6.78,9660.64
131072,320,9.56,13716.80
262144,160,18.27,14346.69
524288,80,37.15,14111.67
1048576,40,91.70,11434.61
2097152,20,205.94,10183.52
4194304,10,408.41,10269.79
8388608,5,890.21,9423.15
16777216,2,3237.49,5182.17
33554432,1,8479.80,3956.99
67108864,1,17016.41,3943.77
134217728,1,33910.64,3957.98
268435456,1,67923.94,3952.00
