numproc,exec-time,init-time
80,0.000135842,1.45e-07
80,0.000135798,1.51e-07
80,0.000135773,2.96e-07
80,0.000135759,1.09e-07
80,0.000135847,1.2e-07
80,0.000135848,1.48e-07
80,0.000135927,1.56e-07
80,0.00013591,1.61e-07
80,0.000135695,1.66e-07
80,0.000135915,1.11e-07
