pre.send,main.matrix,remain.matrix,total.comput,total
0.00762234,0.157152,0.0084296,0.165581,0.173204
0.00773451,0.158325,0.0085585,0.166884,0.174618
0.00765147,0.158776,0.00845784,0.167234,0.174885
0.00820422,0.158082,0.00900238,0.167085,0.175289
0.00771196,0.15782,0.00854773,0.166368,0.17408
0.0082001,0.157166,0.00899716,0.166163,0.174363
0.00761917,0.157408,0.00844542,0.165854,0.173473
0.00775696,0.15909,0.00856006,0.16765,0.175407
0.00763691,0.158315,0.00844996,0.166765,0.174402
0.00764683,0.157262,0.00845068,0.165712,0.173359
