pre.send,main.matrix,remain.matrix,total.comput,total
0.00778711,0.267392,0.0237945,0.291186,0.298973
0.00772858,0.266104,0.0289918,0.295095,0.302824
0.00780123,0.26919,0.0238784,0.293069,0.30087
0.00789711,0.270489,0.0240197,0.294509,0.302406
0.00780849,0.266821,0.0237911,0.290613,0.298421
0.00780558,0.267134,0.0237827,0.290917,0.298723
0.0073041,0.275827,0.0235524,0.299379,0.306683
0.00780835,0.268347,0.0238462,0.292193,0.300001
0.00726193,0.270161,0.023418,0.293579,0.300841
0.00722947,0.267488,0.0232936,0.290782,0.298011
