pre.send,main.matrix,remain.matrix,total.comput,total
0.0081753,0.175663,0.0100073,0.185671,0.193846
0.00816366,0.175286,0.0100011,0.185287,0.193451
0.00824429,0.17799,0.0102593,0.18825,0.196494
0.00756003,0.175405,0.0094015,0.184807,0.192367
0.00754585,0.17491,0.00936653,0.184277,0.191823
0.00815477,0.176325,0.00998635,0.186311,0.194466
0.00753849,0.174977,0.00936336,0.184341,0.191879
0.00753152,0.175393,0.00937492,0.184768,0.192299
0.00765363,0.176235,0.00951061,0.185746,0.193399
0.00823469,0.176351,0.0100646,0.186415,0.19465
