numproc,exec-time,init-time
10,8.58806e-06,1.39e-07
10,8.67334e-06,1.69e-07
10,8.70313e-06,1.45e-07
10,8.61066e-06,2.26e-07
10,8.95925e-06,1.56e-07
10,8.7225e-06,1.54e-07
10,8.72539e-06,2.64e-07
10,8.80923e-06,2.28e-07
10,9.04665e-06,3.71e-07
10,8.76094e-06,1.41e-07
