pre.send,main.matrix,remain.matrix,total.comput,total
0.00815943,0.206147,0.0102635,0.21641,0.22457
0.00755466,0.206769,0.00966335,0.216432,0.223987
0.00768644,0.208349,0.00978099,0.21813,0.225816
0.00754909,0.205843,0.00965026,0.215494,0.223043
0.00814203,0.206906,0.0102575,0.217164,0.225306
0.00879122,0.207933,0.0110683,0.219001,0.227792
0.00753839,0.206168,0.00964308,0.215811,0.22335
0.00824114,0.208222,0.0105306,0.218752,0.226994
0.00755167,0.206607,0.00972628,0.216334,0.223885
0.0081797,0.207946,0.0102933,0.21824,0.226419
