N,grid.type,grid,k,node.type,topology,C(L,N),Tc(L,N),P(L,N),P(L,N).real,NP1/P,(NP1/P).real
4,x-1-1,4-1-1,1,thin,core,2.74658203125,0.000423336743084719,448.03926050069,416.303818722615,1.00023024392968,1.07647924104025
4,1-x-1,1-4-1,1,thin,core,2.74658203125,0.000423336743084719,448.03926050069,443.942736935838,1.00023024392968,1.0094599630435
4,1-1-x,1-1-4,1,thin,core,2.74658203125,0.000423336743084719,448.03926050069,446.615412241494,1.00023024392968,1.00341906377911
4,x-x-1,2-2-1,2,thin,core,5.4931640625,0.000846673486169439,447.936149661989,446.353959071299,1.00046048785937,1.00400681950509
4,1-x-x,1-2-2,2,thin,core,5.4931640625,0.000846673486169439,447.936149661989,446.341244870827,1.00046048785937,1.004035419022
4,x-1-x,2-1-2,2,thin,core,5.4931640625,0.000846673486169439,447.936149661989,446.448589890102,1.00046048785937,1.0037940066761
8,x-1-1,8-1-1,1,thin,core,2.74658203125,0.000423336743084719,896.07852100138,850.507037029082,1.00023024392968,1.05382412915969
8,x-x-1,4-2-1,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,886.277951106253,1.00046048785937,1.01129091220493
8,x-1-x,4-1-2,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,888.773909381314,1.00046048785937,1.00845088743129
8,x-x-1,2-4-1,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,885.854406871547,1.00046048785937,1.01177443007441
8,1-x-1,1-8-1,1,thin,core,2.74658203125,0.000423336743084719,896.07852100138,891.202720822559,1.00023024392968,1.00570253736895
8,1-x-x,1-4-2,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,891.670536246914,1.00046048785937,1.00517489499414
8,x-1-x,2-1-4,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,891.82075671772,1.00046048785937,1.00500558087487
8,1-x-x,1-2-4,2,thin,core,5.4931640625,0.000846673486169439,895.872299323979,891.316131260384,1.00046048785937,1.00557457248524
8,1-1-x,1-1-8,1,thin,core,2.74658203125,0.000423336743084719,896.07852100138,891.777562255735,1.00023024392968,1.0050542596903
8,x-x-x,2-2-2,3,thin,core,8.23974609375,0.00127001022925416,895.666172543608,891.07614201693,1.00069073178905,1.00584539903923
12,x-1-1,12-1-1,1,thin,core,2.74658203125,0.000423336743084719,1344.11778150207,1278.71798942745,1.00023024392968,1.05138683241957
12,x-x-1,4-3-1,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1315.63271145413,1.00046048785937,1.02188646174363
12,x-1-x,4-1-3,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1318.98134021747,1.00046048785937,1.01929209721828
12,x-x-1,3-4-1,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1318.62966032222,1.00046048785937,1.01956394347562
12,1-x-1,1-12-1,1,thin,core,2.74658203125,0.000423336743084719,1344.11778150207,1320.47672238747,1.00023024392968,1.01813779347148
12,1-x-x,1-4-3,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1319.65193529495,1.00046048785937,1.01877413316683
12,x-1-x,3-1-4,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1320.43722484972,1.00046048785937,1.01816824848682
12,1-x-x,1-3-4,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1319.49176156716,1.00046048785937,1.01889780263976
12,1-1-x,1-1-12,1,thin,core,2.74658203125,0.000423336743084719,1344.11778150207,1319.12478483983,1.00023024392968,1.01918125708273
12,x-x-1,6-2-1,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1320.89510377008,1.00046048785937,1.01781530768401
12,x-x-1,2-6-1,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1318.59181019801,1.00046048785937,1.0195932100171
12,x-x-x,2-2-3,3,thin,core,8.23974609375,0.00127001022925416,1343.49925881541,1321.82008673764,1.00069073178905,1.01710306111341
12,x-x-x,3-2-2,3,thin,core,8.23974609375,0.00127001022925416,1343.49925881541,1319.78513567942,1.00069073178905,1.01867131256175
12,1-x-x,1-6-2,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1319.26848747231,1.00046048785937,1.01907024175036
12,1-x-x,1-2-6,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1310.71042810257,1.00046048785937,1.02572408644698
12,x-1-x,6-1-2,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1317.97723732796,1.00046048785937,1.02006864639613
12,x-x-x,2-3-2,3,thin,core,8.23974609375,0.00127001022925416,1343.49925881541,1319.72062469672,1.00069073178905,1.01872110756092
12,x-1-x,2-1-6,2,thin,core,5.4931640625,0.000846673486169439,1343.80844898597,1319.77347255188,1.00046048785937,1.01868031478348
4,x-1-1,4-1-1,1,thin,socket,2.74658203125,0.000487386639958766,448.023657015106,525.495317073898,1.00026507931828,0.852800023634957
4,1-x-1,1-4-1,1,thin,socket,2.74658203125,0.000487386639958766,448.023657015106,453.462865842409,1.00026507931828,0.988267072295225
4,1-1-x,1-1-4,1,thin,socket,2.74658203125,0.000487386639958766,448.023657015106,447.022009545974,1.00026507931828,1.00250638503425
4,x-x-1,2-2-1,2,thin,socket,5.4931640625,0.000974773279917531,447.904958138766,445.955203533734,1.00053015863656,1.00490456276688
4,1-x-x,1-2-2,2,thin,socket,5.4931640625,0.000974773279917531,447.904958138766,446.287124132112,1.00053015863656,1.00415717727052
4,x-1-x,2-1-2,2,thin,socket,5.4931640625,0.000974773279917531,447.904958138766,446.206292224628,1.00053015863656,1.0043390840286
