numproc,exec-time,init-time
26,0.00034473,6.4e-08
26,0.000550493,2.63e-07
26,0.000769981,1.61e-07
26,0.000315298,3.89e-07
26,0.000519915,4.01e-07
26,0.000913175,1.68e-07
26,0.000925417,1.53e-07
26,0.000922307,1.98e-07
26,0.000553253,1.69e-07
26,0.000553253,1.69e-07
