pre.send,main.matrix,remain.matrix,total.comput,total
0.00772515,0.151621,0.0157192,0.16734,0.175065
0.0071977,0.151115,0.0152808,0.166396,0.173593
0.00780565,0.16104,0.0158897,0.17693,0.184736
0.00779502,0.152033,0.0159166,0.16795,0.175745
0.00770787,0.150863,0.0157136,0.166577,0.174285
0.00781224,0.152188,0.015942,0.16813,0.175942
0.00779116,0.1505,0.0158913,0.166391,0.174182
0.00772041,0.150221,0.0157451,0.165966,0.173686
0.0076888,0.149358,0.0157014,0.16506,0.172748
0.00774731,0.149714,0.0157723,0.165486,0.173233
