numproc,exec-time,init-time
12,6.8584e-05,1.16e-07
12,7.17595e-05,1.39e-07
12,7.15195e-05,1.43e-07
12,7.01573e-05,3.19e-07
12,7.06423e-05,1.87e-07
12,7.28501e-05,1.41e-07
12,6.99874e-05,1.33e-07
12,6.7539e-05,1.17e-07
12,6.60882e-05,1.05e-07
12,7.20864e-05,1.43e-07
