1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93592827500,1.93592740000,1.88586913100,1.88798420500,Residual,9019999.99294,MLUPs,446.297526183
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93347228900,1.93347109900,1.88556234800,1.88785132900,Residual,1500000.00000,MLUPs,446.864433959
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93373553600,1.93373491000,1.88584174400,1.88812102400,Residual,319444.444326,MLUPs,446.803600552
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93351308300,1.93351264000,1.88587763500,1.88792667800,Residual,94907.4073866,MLUPs,446.855005842
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93372706000,1.93372598500,1.88598112800,1.88804891200,Residual,38869.5987667,MLUPs,446.805559002
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93380400800,1.93380327100,1.88569506900,1.88812324100,Residual,20026.6013253,MLUPs,446.787780161
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93358770200,1.93358723300,1.88592614800,1.88798180800,Residual,11920.4991638,MLUPs,446.837761280
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93344415300,1.93344334200,1.88564526900,1.88779561700,Residual,7783.68224239,MLUPs,446.870936851
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93353945400,1.93353854900,1.88587288000,1.88793103700,Residual,5416.69747709,MLUPs,446.848911313
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93354686700,1.93354607500,1.88571373500,1.88791494700,Residual,3949.64240274,MLUPs,446.847198144
