pre.send,main.matrix,remain.matrix,total.comput,total
0.00782494,0.151195,0.0143314,0.165526,0.173351
0.00787014,0.151036,0.0143685,0.165404,0.173274
0.00786911,0.151609,0.0143352,0.165944,0.173814
0.00728086,0.151737,0.0137213,0.165458,0.172739
0.00721991,0.162467,0.0137297,0.176196,0.183416
0.00777792,0.152805,0.0142918,0.167097,0.174875
0.0077974,0.150389,0.0142803,0.16467,0.172467
0.00722504,0.152463,0.0136967,0.166159,0.173384
0.00785685,0.152375,0.0143967,0.166771,0.174628
0.00791699,0.151463,0.0145361,0.165999,0.173916
