pre.send,main.matrix,remain.matrix,total.comput,total
0.00765264,0.243847,0.00765297,0.2515,0.259153
0.00772572,0.246903,0.00772605,0.254629,0.262355
0.00834646,0.246484,0.00834679,0.254831,0.263177
0.00837432,0.246447,0.0083747,0.254821,0.263196
0.00782604,0.24633,0.00782637,0.254157,0.261983
0.0082961,0.244848,0.00829638,0.253145,0.261441
0.00826427,0.24479,0.0082648,0.253055,0.261319
0.00827103,0.243589,0.00827123,0.25186,0.260131
0.00834282,0.246475,0.00834317,0.254818,0.263161
0.00779576,0.246864,0.00779605,0.254661,0.262456
