pre.send,main.matrix,remain.matrix,total.comput,total
0.00812104,0.192988,0.0141785,0.207166,0.215287
0.00761585,0.193548,0.0137037,0.207252,0.214867
0.00819848,0.193349,0.014169,0.207518,0.215717
0.00762849,0.193382,0.0137989,0.207181,0.214809
0.00825637,0.195645,0.0143825,0.210028,0.218284
0.00814284,0.194323,0.0142902,0.208613,0.216756
0.0075454,0.193091,0.0137174,0.206809,0.214354
0.00825519,0.196577,0.0143123,0.210889,0.219145
0.00754723,0.193493,0.013595,0.207088,0.214635
0.00811352,0.193633,0.0142094,0.207843,0.215956
