pre.send,main.matrix,remain.matrix,total.comput,total
0.00821404,0.200954,0.00821425,0.209168,0.217382
0.00764835,0.199306,0.00764867,0.206954,0.214603
0.00776811,0.201577,0.00776871,0.209345,0.217114
0.00840404,0.206447,0.00840433,0.214852,0.223256
0.00771743,0.199752,0.00771764,0.207469,0.215187
0.00830846,0.201077,0.00830875,0.209386,0.217694
0.00764176,0.199482,0.00764209,0.207124,0.214766
0.0076616,0.200006,0.0076619,0.207668,0.21533
0.00830969,0.201886,0.00831007,0.210196,0.218506
0.00823798,0.199013,0.0082384,0.207251,0.215489
