pre.send,main.matrix,remain.matrix,total.comput,total
0.00777742,0.319834,0.0287559,0.34859,0.356368
0.00793156,0.325777,0.0292971,0.355075,0.363006
0.0078626,0.323118,0.0289592,0.352078,0.35994
0.00722545,0.321157,0.028428,0.349585,0.35681
0.00777236,0.321138,0.0288042,0.349942,0.357714
0.00784165,0.320545,0.0288242,0.349369,0.35721
0.00728455,0.320892,0.028273,0.349165,0.356449
0.0072653,0.319783,0.0282457,0.348028,0.355294
0.0077773,0.322059,0.0288376,0.350896,0.358674
0.0078997,0.326362,0.0292314,0.355593,0.363493
