#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.01
4,1000,1.00,4.02
8,1000,0.99,8.10
16,1000,0.99,16.16
32,1000,1.01,31.69
64,1000,1.14,56.08
128,1000,1.19,107.67
256,1000,1.44,177.71
512,1000,1.50,340.44
1024,1000,1.66,616.02
2048,1000,2.33,880.17
4096,1000,3.17,1290.26
8192,1000,4.44,1847.07
16384,1000,6.41,2555.72
32768,1000,8.54,3837.18
65536,640,12.28,5334.70
131072,320,18.50,7085.74
262144,160,31.92,8213.57
524288,80,53.98,9712.55
1048576,40,96.95,10815.28
2097152,20,182.22,11508.73
4194304,10,352.79,11888.80
8388608,5,692.05,12121.43
16777216,2,1382.50,12135.45
33554432,1,2758.79,12162.72
67108864,1,5520.76,12155.73
134217728,1,11038.00,12159.61
268435456,1,22073.92,12160.75
