#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.01,1.98
4,1000,1.00,4.00
8,1000,1.00,8.02
16,1000,1.00,16.03
32,1000,1.02,31.38
64,1000,1.15,55.79
128,1000,1.20,106.67
256,1000,1.43,179.05
512,1000,1.50,340.37
1024,1000,1.67,613.80
2048,1000,2.33,879.83
4096,1000,3.18,1288.94
8192,1000,4.43,1850.03
16384,1000,6.24,2625.55
32768,1000,8.40,3900.46
65536,640,12.22,5361.04
131072,320,18.44,7106.46
262144,160,31.94,8207.06
524288,80,54.21,9672.01
1048576,40,97.28,10778.75
2097152,20,182.20,11510.28
4194304,10,352.44,11900.64
8388608,5,692.82,12107.88
16777216,2,1379.87,12158.51
33554432,1,2759.07,12161.51
67108864,1,5519.72,12158.01
134217728,1,11026.54,12172.24
268435456,1,22066.87,12164.64
