#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.01
8,1000,1.01,7.94
16,1000,1.00,16.05
32,1000,1.02,31.36
64,1000,1.15,55.89
128,1000,1.19,107.22
256,1000,1.44,178.32
512,1000,1.50,340.30
1024,1000,1.66,616.27
2048,1000,2.33,880.35
4096,1000,3.19,1282.52
8192,1000,4.45,1841.57
16384,1000,6.25,2622.81
32768,1000,8.40,3899.54
65536,640,12.24,5355.69
131072,320,18.39,7126.53
262144,160,31.94,8208.22
524288,80,54.36,9644.73
1048576,40,96.92,10819.43
2097152,20,186.02,11273.90
4194304,10,352.27,11906.66
8388608,5,692.91,12106.33
16777216,2,1381.46,12144.59
33554432,1,2758.23,12165.20
67108864,1,5523.45,12149.81
134217728,1,11038.74,12158.79
268435456,1,22078.53,12158.21
