#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,1.00,1.00
2,1000,1.01,1.98
4,1000,1.00,3.99
8,1000,1.00,7.99
16,1000,1.00,15.95
32,1000,1.02,31.39
64,1000,1.15,55.79
128,1000,1.20,106.65
256,1000,1.44,177.21
512,1000,1.52,336.29
1024,1000,1.68,609.04
2048,1000,2.34,874.84
4096,1000,3.25,1259.48
8192,1000,4.54,1802.70
16384,1000,6.41,2557.63
32768,1000,8.51,3849.28
65536,640,12.30,5327.98
131072,320,18.49,7088.74
262144,160,31.92,8213.61
524288,80,54.26,9662.45
1048576,40,97.81,10720.95
2097152,20,182.44,11494.73
4194304,10,352.73,11891.07
8388608,5,692.14,12119.75
16777216,2,1380.14,12156.13
33554432,1,2760.61,12154.74
67108864,1,5529.43,12136.67
134217728,1,11041.16,12156.12
268435456,1,22069.51,12163.18
