pre.send,main.matrix,remain.matrix,total.comput,total
0.00708543,0.2767,0.0364386,0.313139,0.320224
0.00768158,0.277118,0.0372834,0.314401,0.322083
0.00766876,0.277605,0.037094,0.314699,0.322368
0.00769366,0.274938,0.036972,0.31191,0.319604
0.00770346,0.276092,0.0370392,0.313132,0.320835
0.00778859,0.281116,0.0373425,0.318459,0.326247
0.00780816,0.281771,0.0372728,0.319043,0.326852
0.00721296,0.279593,0.0368514,0.316444,0.323657
0.00763544,0.27665,0.0369949,0.313644,0.32128
0.00709956,0.275255,0.0362983,0.311553,0.318653
