numproc,exec-time,init-time
48,6.49706e-05,1.4e-07
48,6.60051e-05,1.69e-07
48,6.59954e-05,1.02e-07
48,6.74294e-05,1.58e-07
48,6.54623e-05,1.19e-07
48,6.92773e-05,9.6e-08
48,7.05417e-05,1.43e-07
48,6.61591e-05,1.61e-07
48,6.57675e-05,1.4e-07
48,0.000126461,1.43e-07
