pre.send,main.matrix,remain.matrix,total.comput,total
0.00755152,0.19408,0.0136741,0.207754,0.215306
0.0081327,0.192945,0.0143192,0.207265,0.215397
0.00829427,0.19509,0.0143765,0.209467,0.217761
0.00868671,0.193342,0.01476,0.208102,0.216788
0.00753041,0.194131,0.0136648,0.207796,0.215327
0.00771679,0.196187,0.0138887,0.210076,0.217793
0.0075612,0.19451,0.0137306,0.208241,0.215802
0.00756193,0.193904,0.0137272,0.207631,0.215193
0.00819657,0.194361,0.0143024,0.208663,0.21686
0.00760151,0.194019,0.0137525,0.207771,0.215373
