1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10200694700,4.10170907700,3.82017268300,3.98655778700,Residual,62049999.9507,MLUPs,2527.54325723
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10743752200,4.10741154800,3.82101517700,3.98774276700,Residual,10333333.3333,MLUPs,2524.20151115
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09859138600,4.09857455400,3.82043300700,3.98630574700,Residual,2200617.28329,MLUPs,2529.64958532
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10295374900,4.10293844700,3.82230617600,3.99505431500,Residual,653806.584240,MLUPs,2526.95999864
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10229126000,4.10228018800,3.82023455600,3.99491155600,Residual,267768.347049,MLUPs,2527.36808356
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10307486800,4.10305081800,3.82059793000,3.99584606900,Residual,137961.031338,MLUPs,2526.88540510
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10295170100,4.10292987900,3.81941137400,3.99578468600,Residual,82118.9942364,MLUPs,2526.96125998
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10464559200,4.10463363600,3.82065628200,3.99688148600,Residual,53620.9221152,MLUPs,2525.91844232
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10519156400,4.10517543200,3.82119770300,3.99818551700,Residual,37315.0270682,MLUPs,2525.58250653
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10852911600,4.10851437100,3.82121396300,4.00094822400,Residual,27208.6476612,MLUPs,2523.53085673
