numproc,exec-time,init-time
3,1.36395e-05,1.51e-07
3,1.42885e-05,1.56e-07
3,1.37995e-05,1.26e-07
3,1.41225e-05,1.51e-07
3,1.40213e-05,1.61e-07
3,1.39045e-05,1.49e-07
3,1.42283e-05,2.04e-07
3,1.4108e-05,4.56e-07
3,1.38641e-05,1.45e-07
3,1.3919e-05,2.03e-07
