numproc,exec-time,init-time
69,0.000166497,1.01e-07
69,0.000181101,1.57e-07
69,0.000163329,1.37e-07
69,0.000155974,1.36e-07
69,0.000154205,1.36e-07
69,0.000163922,1.3e-07
69,0.000141378,1.51e-07
69,0.000169373,1.43e-07
69,0.000157473,2.17e-07
69,0.000155616,1.51e-07
