numproc,exec-time,init-time
60,8.99819e-05,1.56e-07
60,8.98716e-05,1.44e-07
60,8.98754e-05,1.52e-07
60,9.00132e-05,1.45e-07
60,9.00092e-05,1.37e-07
60,9.01094e-05,1.05e-07
60,8.98034e-05,1.08e-07
60,8.99732e-05,1.2e-07
60,8.99911e-05,1.33e-07
60,8.96769e-05,1.55e-07
