#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.11
2,1000,0.19,10.76
4,1000,0.19,21.52
8,1000,0.19,42.81
16,1000,0.19,86.07
32,1000,0.22,147.18
64,1000,0.22,296.22
128,1000,0.31,415.70
256,1000,0.33,769.65
512,1000,0.41,1258.12
1024,1000,0.50,2037.58
2048,1000,0.74,2766.36
4096,1000,1.12,3666.43
8192,1000,1.87,4391.51
16384,1000,2.96,5538.79
32768,1000,4.81,6818.94
65536,640,8.30,7891.33
131072,320,15.04,8712.24
262144,160,12.62,20768.52
524288,80,22.31,23502.97
1048576,40,49.88,21022.18
2097152,20,142.05,14762.97
4194304,10,301.53,13910.02
8388608,5,836.74,10025.31
16777216,2,2251.08,7452.96
33554432,1,5139.24,6529.07
67108864,1,10332.54,6494.91
134217728,1,20675.05,6491.77
268435456,1,41245.83,6508.18
