#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.13
2,1000,0.20,10.16
4,1000,0.19,21.29
8,1000,0.19,43.15
16,1000,0.19,85.08
32,1000,0.22,144.42
64,1000,0.22,293.40
128,1000,0.31,416.11
256,1000,0.33,775.02
512,1000,0.39,1307.65
1024,1000,0.50,2057.71
2048,1000,0.74,2752.61
4096,1000,1.12,3648.83
8192,1000,1.89,4333.88
16384,1000,3.05,5375.66
32768,1000,5.07,6457.12
65536,640,8.87,7392.13
131072,320,15.79,8299.53
262144,160,13.96,18780.06
524288,80,24.66,21262.39
1048576,40,53.33,19660.32
2097152,20,142.00,14768.64
4194304,10,305.31,13738.06
8388608,5,852.01,9845.72
16777216,2,2241.84,7483.68
33554432,1,5189.73,6465.54
67108864,1,10331.20,6495.75
134217728,1,20685.82,6488.39
268435456,1,41285.31,6501.96
