#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.22,0.00
1,1000,0.22,4.56
2,1000,0.20,9.98
4,1000,0.19,21.07
8,1000,0.19,41.99
16,1000,0.19,84.02
32,1000,0.23,139.77
64,1000,0.23,283.08
128,1000,0.31,417.28
256,1000,0.34,757.29
512,1000,0.38,1336.03
1024,1000,0.49,2099.52
2048,1000,0.74,2763.69
4096,1000,1.12,3662.28
8192,1000,1.89,4337.07
16384,1000,3.05,5373.07
32768,1000,4.84,6777.25
65536,640,8.84,7414.26
131072,320,15.61,8395.94
262144,160,14.53,18047.04
524288,80,26.36,19892.64
1048576,40,53.66,19539.30
2097152,20,140.89,14885.04
4194304,10,299.68,13996.06
8388608,5,840.47,9980.86
16777216,2,2250.61,7454.51
33554432,1,5197.17,6456.28
67108864,1,10318.24,6503.91
134217728,1,20674.91,6491.82
268435456,1,41271.84,6504.08
