#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.14
2,1000,0.18,10.83
4,1000,0.19,21.46
8,1000,0.19,42.72
16,1000,0.19,85.74
32,1000,0.22,144.82
64,1000,0.22,295.13
128,1000,0.31,409.02
256,1000,0.33,770.19
512,1000,0.38,1360.43
1024,1000,0.48,2132.33
2048,1000,0.74,2767.73
4096,1000,1.12,3663.29
8192,1000,1.87,4391.07
16384,1000,2.96,5539.53
32768,1000,4.84,6764.83
65536,640,8.47,7734.12
131072,320,15.18,8637.05
262144,160,13.15,19941.18
524288,80,23.55,22266.38
1048576,40,53.34,19657.91
2097152,20,141.59,14811.55
4194304,10,305.83,13714.41
8388608,5,837.26,10019.08
16777216,2,2266.16,7403.38
33554432,1,5154.90,6509.24
67108864,1,10353.32,6481.87
134217728,1,20692.54,6486.28
268435456,1,41329.12,6495.07
