#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.92
2,1000,0.18,10.91
4,1000,0.18,21.72
8,1000,0.20,40.33
16,1000,0.20,81.52
32,1000,0.23,138.60
64,1000,0.23,282.25
128,1000,0.30,419.98
256,1000,0.33,786.74
512,1000,0.40,1290.34
1024,1000,0.50,2063.50
2048,1000,0.77,2663.78
4096,1000,1.16,3516.51
8192,1000,1.97,4153.80
16384,1000,3.15,5200.79
32768,1000,5.07,6465.89
65536,640,8.73,7504.50
131072,320,15.54,8431.81
262144,160,13.86,18913.03
524288,80,27.16,19304.23
1048576,40,57.66,18186.10
2097152,20,146.24,14340.36
4194304,10,299.70,13995.11
8388608,5,857.43,9783.39
16777216,2,2232.36,7515.44
33554432,1,5139.64,6528.55
67108864,1,10354.22,6481.30
134217728,1,20693.58,6485.96
268435456,1,41354.24,6491.12
