#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.01
2,1000,0.20,10.04
4,1000,0.19,21.42
8,1000,0.19,42.75
16,1000,0.19,85.29
32,1000,0.23,141.18
64,1000,0.23,284.29
128,1000,0.31,414.43
256,1000,0.33,769.58
512,1000,0.38,1354.70
1024,1000,0.49,2110.40
2048,1000,0.74,2757.50
4096,1000,1.12,3666.85
8192,1000,1.86,4396.16
16384,1000,2.97,5522.58
32768,1000,4.80,6822.66
65536,640,8.29,7908.79
131072,320,15.00,8735.75
262144,160,12.60,20808.88
524288,80,22.28,23532.46
1048576,40,51.05,20538.75
2097152,20,139.39,15045.68
4194304,10,300.13,13975.02
8388608,5,843.63,9943.49
16777216,2,2264.52,7408.74
33554432,1,5146.62,6519.70
67108864,1,10324.22,6500.14
134217728,1,20718.68,6478.10
268435456,1,41313.34,6497.55
