#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.00
2,1000,0.18,11.04
4,1000,0.18,21.83
8,1000,0.18,43.71
16,1000,0.19,86.42
32,1000,0.23,141.32
64,1000,0.23,281.84
128,1000,0.30,426.20
256,1000,0.33,773.59
512,1000,0.39,1300.83
1024,1000,0.50,2027.77
2048,1000,0.74,2764.83
4096,1000,1.12,3671.64
8192,1000,1.90,4316.20
16384,1000,3.04,5383.00
32768,1000,4.85,6751.62
65536,640,8.48,7729.49
131072,320,15.13,8661.01
262144,160,13.13,19958.09
524288,80,23.99,21856.12
1048576,40,50.15,20910.74
2097152,20,135.47,15480.64
4194304,10,301.65,13904.69
8388608,5,855.71,9803.05
16777216,2,2241.40,7485.16
33554432,1,5175.21,6483.68
67108864,1,10332.55,6494.90
134217728,1,20673.90,6492.13
268435456,1,41327.76,6495.28
