#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.06
2,1000,0.19,10.43
4,1000,0.19,20.90
8,1000,0.19,41.62
16,1000,0.18,87.34
32,1000,0.22,146.73
64,1000,0.22,296.84
128,1000,0.30,421.03
256,1000,0.34,757.39
512,1000,0.41,1253.72
1024,1000,0.50,2044.00
2048,1000,0.74,2763.36
4096,1000,1.12,3664.76
8192,1000,1.86,4401.08
16384,1000,2.96,5540.86
32768,1000,4.80,6820.92
65536,640,8.32,7872.83
131072,320,15.03,8718.78
262144,160,12.62,20772.43
524288,80,22.32,23492.44
1048576,40,50.74,20664.17
2097152,20,138.62,15128.84
4194304,10,311.08,13483.24
8388608,5,844.91,9928.40
16777216,2,2246.35,7468.66
33554432,1,5197.23,6456.22
67108864,1,10372.35,6469.97
134217728,1,20688.88,6487.43
268435456,1,41301.86,6499.36
