#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.36
2,1000,0.19,10.69
4,1000,0.19,21.48
8,1000,0.19,41.89
16,1000,0.19,84.52
32,1000,0.23,141.47
64,1000,0.22,291.77
128,1000,0.30,421.84
256,1000,0.33,781.28
512,1000,0.37,1379.02
1024,1000,0.47,2173.36
2048,1000,0.74,2782.27
4096,1000,1.14,3592.49
8192,1000,1.89,4343.18
16384,1000,3.04,5382.52
32768,1000,4.83,6778.85
65536,640,8.49,7718.64
131072,320,15.14,8659.42
262144,160,13.19,19867.15
524288,80,23.73,22095.35
1048576,40,50.92,20592.84
2097152,20,137.16,15289.96
4194304,10,298.00,14074.82
8388608,5,846.39,9911.09
16777216,2,2243.72,7477.42
33554432,1,5175.53,6483.28
67108864,1,10294.60,6518.84
134217728,1,20687.01,6488.02
268435456,1,41353.19,6491.29
