#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.88
2,1000,0.20,10.23
4,1000,0.20,20.37
8,1000,0.19,43.22
16,1000,0.19,86.31
32,1000,0.23,141.86
64,1000,0.22,292.69
128,1000,0.32,401.00
256,1000,0.33,776.36
512,1000,0.40,1288.56
1024,1000,0.49,2076.55
2048,1000,0.75,2733.99
4096,1000,1.12,3644.89
8192,1000,1.87,4391.65
16384,1000,2.97,5525.79
32768,1000,4.85,6760.58
65536,640,8.50,7707.68
131072,320,15.13,8663.15
262144,160,13.16,19927.28
524288,80,23.49,22323.11
1048576,40,50.69,20685.30
2097152,20,137.73,15227.03
4194304,10,301.05,13932.28
8388608,5,853.43,9829.31
16777216,2,2241.68,7484.21
33554432,1,5147.39,6518.73
67108864,1,10319.36,6503.20
134217728,1,20713.70,6479.66
268435456,1,41279.77,6502.83
