#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.90
2,1000,0.21,9.72
4,1000,0.19,20.73
8,1000,0.19,41.35
16,1000,0.18,87.04
32,1000,0.22,143.16
64,1000,0.22,288.78
128,1000,0.31,419.17
256,1000,0.33,776.51
512,1000,0.40,1275.64
1024,1000,0.50,2041.72
2048,1000,0.74,2764.90
4096,1000,1.12,3666.22
8192,1000,1.86,4392.60
16384,1000,2.95,5551.54
32768,1000,4.80,6825.83
65536,640,8.29,7903.92
131072,320,15.02,8727.01
262144,160,13.02,20128.58
524288,80,23.50,22306.31
1048576,40,50.85,20621.64
2097152,20,137.30,15273.82
4194304,10,307.72,13630.23
8388608,5,860.04,9753.72
16777216,2,2236.27,7502.31
33554432,1,5144.67,6522.17
67108864,1,10382.45,6463.69
134217728,1,20704.76,6482.46
268435456,1,41295.78,6500.31
