#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.96
2,1000,0.19,10.73
4,1000,0.19,21.46
8,1000,0.20,39.86
16,1000,0.19,85.08
32,1000,0.22,144.90
64,1000,0.22,291.56
128,1000,0.31,414.48
256,1000,0.33,772.94
512,1000,0.38,1342.93
1024,1000,0.49,2104.92
2048,1000,0.74,2764.35
4096,1000,1.12,3666.10
8192,1000,1.86,4398.05
16384,1000,2.95,5551.07
32768,1000,4.80,6822.35
65536,640,8.32,7878.64
131072,320,15.11,8673.52
262144,160,12.63,20762.01
524288,80,22.28,23533.28
1048576,40,50.18,20895.15
2097152,20,138.68,15122.46
4194304,10,303.89,13801.94
8388608,5,883.51,9494.58
16777216,2,2251.16,7452.71
33554432,1,5209.32,6441.23
67108864,1,10377.51,6466.76
134217728,1,20698.68,6484.36
268435456,1,41356.46,6490.77
