#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.91
2,1000,0.19,10.41
4,1000,0.18,21.63
8,1000,0.19,43.21
16,1000,0.19,85.55
32,1000,0.22,145.90
64,1000,0.22,292.20
128,1000,0.30,420.59
256,1000,0.34,753.17
512,1000,0.39,1310.83
1024,1000,0.50,2038.45
2048,1000,0.74,2756.56
4096,1000,1.11,3675.32
8192,1000,1.86,4392.62
16384,1000,3.14,5222.64
32768,1000,5.06,6481.94
65536,640,8.77,7470.95
131072,320,15.57,8416.77
262144,160,13.81,18984.89
524288,80,24.71,21217.77
1048576,40,53.65,19546.10
2097152,20,140.94,14879.57
4194304,10,299.42,14007.98
8388608,5,847.43,9898.90
16777216,2,2246.65,7467.65
33554432,1,5164.46,6497.18
67108864,1,10299.31,6515.86
134217728,1,20693.38,6486.02
268435456,1,41324.91,6495.73
