pre.send,main.matrix,remain.matrix,total.comput,total
0.0082663,0.205279,0.00826674,0.213546,0.221812
0.00766511,0.205675,0.00766548,0.213341,0.221006
0.00836011,0.207206,0.00836044,0.215566,0.223926
0.00764247,0.20495,0.00764277,0.212593,0.220235
0.00826095,0.204464,0.00826116,0.212725,0.220986
0.00770933,0.206503,0.00770964,0.214213,0.221922
0.007703,0.204873,0.00770332,0.212576,0.220279
0.00827168,0.205201,0.00827197,0.213473,0.221745
0.0076994,0.204673,0.00769968,0.212372,0.220072
0.00779366,0.207501,0.00779422,0.215295,0.223089
