pre.send,main.matrix,remain.matrix,total.comput,total
0.00762207,0.221657,0.0260958,0.247753,0.255375
0.00809775,0.220009,0.0265312,0.246541,0.254638
0.00812261,0.221397,0.0267103,0.248107,0.25623
0.00811892,0.219612,0.026528,0.24614,0.254259
0.00807637,0.220631,0.0266507,0.247281,0.255358
0.00807307,0.22142,0.0265305,0.24795,0.256023
0.00755351,0.2198,0.0259079,0.245708,0.253262
0.00756428,0.221201,0.0260783,0.24728,0.254844
0.00812929,0.219623,0.0266457,0.246268,0.254398
0.00766422,0.222611,0.0264778,0.249089,0.256753
