1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05929953400,3.05922865500,2.85015495500,2.96320123800,Residual,35039999.9723,MLUPs,1694.50553710
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05615235600,3.05614659400,2.84759059900,2.96290750300,Residual,5833333.33330,MLUPs,1696.25051245
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05753102400,3.05752786100,2.84762113900,2.96413567200,Residual,1242283.95024,MLUPs,1695.48565797
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05795569400,3.05794003900,2.84751046500,2.96455404300,Residual,369084.362056,MLUPs,1695.25019940
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05776877600,3.05774229200,2.84840073600,2.96433456200,Residual,151159.550754,MLUPs,1695.35382815
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05806404200,3.05804138300,2.84918844600,2.96458195800,Residual,77881.2273706,MLUPs,1695.19013624
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05725277800,3.05723655500,2.84796863400,2.96391457700,Residual,46357.4967463,MLUPs,1695.63996713
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05774059100,3.05773098900,2.84872232800,2.96446022100,Residual,30269.8753879,MLUPs,1695.36945523
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05760781700,3.05760199600,2.84924758500,2.96434795100,Residual,21064.9346353,MLUPs,1695.44307520
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05748160300,3.05747219100,2.84809776100,2.96412320900,Residual,15359.7204545,MLUPs,1695.51306373
