pre.send,main.matrix,remain.matrix,total.comput,total
0.00818253,0.199848,0.0157203,0.215568,0.223751
0.00768854,0.203907,0.0152839,0.21919,0.226879
0.00881896,0.199514,0.016401,0.215915,0.224734
0.00810208,0.197504,0.015638,0.213142,0.221244
0.00807557,0.197166,0.0155555,0.212721,0.220797
0.00759317,0.199908,0.0151446,0.215053,0.222646
0.00815603,0.200187,0.0156718,0.215859,0.224015
0.00811545,0.197675,0.0155948,0.213269,0.221385
0.00767973,0.19955,0.0152758,0.214826,0.222506
0.00822292,0.199822,0.0157956,0.215618,0.223841
