1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97800680700,1.97597934000,1.89922680100,1.92045583500,Residual,16023333.3207,MLUPs,1310.41005058
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96957096000,1.96956760900,1.89826905200,1.91477112100,Residual,2666666.66665,MLUPs,1316.02265297
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96806616200,1.96806422600,1.89696974100,1.91320237900,Residual,567901.234395,MLUPs,1317.02889367
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96738432900,1.96737333600,1.89605362300,1.91253425600,Residual,168724.279799,MLUPs,1317.48533410
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96661142400,1.96660261000,1.89553781300,1.91180363100,Residual,69101.5089160,MLUPs,1318.00312373
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96711856500,1.96711562700,1.89575385200,1.91234611800,Residual,35602.8467978,MLUPs,1317.66333058
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96746793000,1.96746532200,1.89628750500,1.91255191300,Residual,21191.9985126,MLUPs,1317.42935195
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96773516900,1.96772464400,1.89640972500,1.91287969400,Residual,13837.6573202,MLUPs,1317.25043127
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96966288100,1.96965928000,1.89727156900,1.91495729800,Residual,9629.68440473,MLUPs,1315.96123631
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96843031000,1.96841660400,1.89698231700,1.91363423100,Residual,7021.58649341,MLUPs,1316.78525109
