pre.send,main.matrix,remain.matrix,total.comput,total
0.00814423,0.243491,0.0115135,0.255005,0.263149
0.00771517,0.244939,0.0111091,0.256049,0.263764
0.00812969,0.240699,0.0114922,0.252192,0.260321
0.0087021,0.240506,0.0120679,0.252574,0.261276
0.00768315,0.243886,0.0110844,0.25497,0.262654
0.00754787,0.24293,0.0109172,0.253847,0.261395
0.00758629,0.242541,0.0109321,0.253473,0.261059
0.00759318,0.241628,0.0109504,0.252578,0.260171
0.00807652,0.241529,0.0114713,0.253,0.261077
0.00827698,0.244617,0.0116833,0.2563,0.264577
