pre.send,main.matrix,remain.matrix,total.comput,total
0.00771837,0.194723,0.00771869,0.202442,0.21016
0.00824655,0.19459,0.00824685,0.202837,0.211083
0.00816721,0.193812,0.00816766,0.201979,0.210147
0.00817123,0.193997,0.00817149,0.202168,0.210339
0.00764585,0.195112,0.00764629,0.202758,0.210404
0.00827096,0.195111,0.00827138,0.203382,0.211653
0.00824057,0.19537,0.00824103,0.203611,0.211852
0.00822019,0.194892,0.00822051,0.203112,0.211333
0.00762527,0.196067,0.00762555,0.203693,0.211318
0.00764797,0.194932,0.00764832,0.20258,0.210228
