numproc,exec-time,init-time
69,9.00035e-05,2.31e-07
69,9.38351e-05,1.5e-07
69,9.28879e-05,1.71e-07
69,9.35454e-05,1.11e-07
69,9.13941e-05,1.7e-07
69,9.24306e-05,1.56e-07
69,9.37653e-05,1.06e-07
69,9.01295e-05,1.61e-07
69,9.36643e-05,1.35e-07
69,9.51289e-05,1.44e-07
