pre.send,main.matrix,remain.matrix,total.comput,total
0.00835591,0.471563,0.0318033,0.503367,0.511723
0.00788238,0.475363,0.0315128,0.506876,0.514758
0.0077773,0.469018,0.0310887,0.500106,0.507884
0.00726036,0.472474,0.0307002,0.503175,0.510435
0.00780785,0.474868,0.0313315,0.506199,0.514007
0.00785955,0.472303,0.0313203,0.503623,0.511483
0.00783043,0.470523,0.0311314,0.501654,0.509484
0.00778636,0.476126,0.0309099,0.507036,0.514822
0.0137993,0.472952,0.0373808,0.510333,0.524132
0.00742236,0.481844,0.0314349,0.513279,0.520701
