1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97064796300,1.96941788600,1.90488831900,1.91280977300,Residual,19026666.6516,MLUPs,1315.30341729
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96412346600,1.96412056800,1.90184107600,1.90969155800,Residual,3166666.66665,MLUPs,1319.67264017
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96426328400,1.96425840400,1.90201319000,1.90982192700,Residual,674382.715838,MLUPs,1319.57870470
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96464356900,1.96464084600,1.90246489900,1.91019542600,Residual,200360.082259,MLUPs,1319.32328128
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96620205200,1.96618778900,1.90395812800,1.91170850000,Residual,82058.0418382,MLUPs,1318.27753784
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96571893800,1.96570718200,1.90345499500,1.91132393800,Residual,42278.3805730,MLUPs,1318.60153041
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96603988000,1.96603753900,1.90374917500,1.91158248900,Residual,25165.4982338,MLUPs,1318.38627811
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96571495300,1.96570723200,1.90329710000,1.91132206700,Residual,16432.2180677,MLUPs,1318.60420355
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96561798100,1.96561611400,1.90321662700,1.91113595200,Residual,11435.2502304,MLUPs,1318.66925570
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96675760900,1.96675328100,1.90387250500,1.91234327100,Residual,8338.13396110,MLUPs,1317.90515930
