pre.send,main.matrix,remain.matrix,total.comput,total
0.00775996,0.194197,0.00776043,0.201957,0.209717
0.00768504,0.190671,0.00768576,0.198357,0.206042
0.00767111,0.191114,0.00767154,0.198785,0.206457
0.00769009,0.190218,0.00769047,0.197909,0.205599
0.00821123,0.191176,0.00821151,0.199387,0.207598
0.00777461,0.19241,0.00777492,0.200185,0.20796
0.00769205,0.192578,0.00769242,0.20027,0.207962
0.00781696,0.193332,0.00781716,0.201149,0.208966
0.00790679,0.194601,0.00790718,0.202508,0.210415
0.0077674,0.191803,0.00776775,0.19957,0.207338
