pre.send,main.matrix,remain.matrix,total.comput,total
0.00780031,0.216371,0.0347031,0.251074,0.258874
0.00768337,0.211942,0.0341859,0.246128,0.253811
0.00771221,0.211487,0.0342598,0.245747,0.253459
0.00781989,0.221249,0.0390875,0.260336,0.268156
0.00772944,0.2131,0.0344249,0.247525,0.255254
0.00765955,0.21219,0.0343085,0.246498,0.254158
0.00783545,0.214908,0.0346553,0.249563,0.257399
0.00767783,0.21189,0.0342689,0.246159,0.253836
0.00717198,0.214101,0.0339221,0.248023,0.255195
0.0078001,0.215513,0.0346238,0.250137,0.257937
