pre.send,main.matrix,remain.matrix,total.comput,total
0.00772795,0.27704,0.0369656,0.314006,0.321734
0.00769513,0.280197,0.037033,0.31723,0.324925
0.0076868,0.275075,0.0368302,0.311906,0.319592
0.00781837,0.280346,0.0373136,0.31766,0.325478
0.00784191,0.279797,0.0374921,0.317289,0.325131
0.00770206,0.27699,0.0372514,0.314241,0.321943
0.0078108,0.281293,0.0374127,0.318706,0.326516
0.00767318,0.276528,0.0369263,0.313455,0.321128
0.00778758,0.280216,0.0373505,0.317566,0.325354
0.00773485,0.277881,0.0371676,0.315048,0.322783
