#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.89,0.00
1,1000,16.02,0.06
2,1000,16.27,0.12
4,1000,16.28,0.25
8,1000,16.19,0.49
16,1000,16.18,0.99
32,1000,16.19,1.98
64,1000,16.41,3.90
128,1000,17.32,7.39
256,1000,17.43,14.68
512,1000,17.20,29.77
1024,1000,18.20,56.26
2048,1000,39.68,51.61
4096,1000,40.15,102.01
8192,1000,41.09,199.39
16384,1000,43.63,375.54
32768,1000,52.08,629.20
65536,640,152.72,429.12
131072,320,155.96,840.44
262144,160,209.63,1250.48
524288,80,307.43,1705.39
1048576,40,502.90,2085.06
2097152,20,896.93,2338.15
4194304,10,1753.08,2392.53
8388608,5,3564.81,2353.17
16777216,2,7043.57,2381.92
33554432,1,13854.16,2421.98
67108864,1,27571.65,2433.98
134217728,1,55103.02,2435.76
268435456,1,109061.85,2461.31
