#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.50,0.00
1,1000,15.61,0.06
2,1000,15.57,0.13
4,1000,15.61,0.26
8,1000,15.58,0.51
16,1000,15.64,1.02
32,1000,15.65,2.05
64,1000,15.88,4.03
128,1000,16.41,7.80
256,1000,16.39,15.62
512,1000,16.47,31.08
1024,1000,17.19,59.58
2048,1000,38.28,53.50
4096,1000,39.02,104.98
8192,1000,39.76,206.04
16384,1000,41.87,391.27
32768,1000,48.10,681.19
65536,640,147.19,445.26
131072,320,155.97,840.37
262144,160,191.35,1369.95
524288,80,273.69,1915.60
1048576,40,457.26,2293.18
2097152,20,821.48,2552.90
4194304,10,1526.91,2746.92
8388608,5,2973.09,2821.51
16777216,2,5843.43,2871.12
33554432,1,11576.23,2898.56
67108864,1,22996.84,2918.18
134217728,1,45789.89,2931.17
268435456,1,91403.75,2936.81
