#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.72,0.00
1,1000,16.99,0.06
2,1000,16.90,0.12
4,1000,16.89,0.24
8,1000,16.98,0.47
16,1000,17.01,0.94
32,1000,17.09,1.87
64,1000,17.25,3.71
128,1000,17.55,7.29
256,1000,17.44,14.68
512,1000,18.15,28.21
1024,1000,18.43,55.55
2048,1000,39.81,51.45
4096,1000,40.45,101.27
8192,1000,41.75,196.22
16384,1000,44.43,368.73
32768,1000,55.14,594.27
65536,640,151.10,433.73
131072,320,171.30,765.17
262144,160,232.29,1128.50
524288,80,343.57,1525.99
1048576,40,555.51,1887.58
2097152,20,1008.18,2080.14
4194304,10,2052.51,2043.50
8388608,5,4362.28,1922.99
16777216,2,8499.42,1973.92
33554432,1,17019.26,1971.56
67108864,1,33519.90,2002.06
134217728,1,66737.41,2011.13
268435456,1,133265.87,2014.29
