#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.80,0.00
1,1000,15.82,0.06
2,1000,15.79,0.13
4,1000,15.76,0.25
8,1000,15.76,0.51
16,1000,15.81,1.01
32,1000,15.80,2.03
64,1000,15.89,4.03
128,1000,16.55,7.73
256,1000,16.67,15.36
512,1000,16.80,30.48
1024,1000,17.46,58.64
2048,1000,38.74,52.86
4096,1000,39.42,103.90
8192,1000,40.14,204.07
16384,1000,42.12,388.97
32768,1000,49.70,659.33
65536,640,147.04,445.70
131072,320,140.18,935.03
262144,160,188.73,1389.01
524288,80,275.00,1906.53
1048576,40,458.82,2285.39
2097152,20,820.40,2556.26
4194304,10,1531.28,2739.09
8388608,5,2975.99,2818.76
16777216,2,5842.61,2871.53
33554432,1,11546.93,2905.92
67108864,1,22952.63,2923.80
134217728,1,45768.02,2932.57
268435456,1,91385.70,2937.39
